For npts = 10 (steps of 2PI/10)
i x[i] sin(x) est(sin(x)) error
1.02416	0.854277	0.852766	0.00151135
1.03044	0.857527	0.855998	0.00152825
1.03673	0.860742	0.859197	0.00154522
1.04301	0.863923	0.862361	0.00156226
1.04929	0.867071	0.865491	0.00157935
1.05558	0.870184	0.868587	0.00159651
1.06186	0.873262	0.871649	0.00161372
1.06814	0.876307	0.874676	0.001631
1.07442	0.879316	0.877668	0.00164834
1.08071	0.882291	0.880625	0.00166574
1.08699	0.885231	0.883548	0.00168319
1.09327	0.888136	0.886436	0.0017007
1.09956	0.891007	0.889288	0.00171827
1.10584	0.893841	0.892106	0.0017359
1.11212	0.896641	0.894887	0.00175358
1.11841	0.899405	0.897634	0.00177131
1.12469	0.902134	0.900345	0.0017891
1.13097	0.904827	0.90302	0.00180694
1.13726	0.907484	0.90566	0.00182484
1.14354	0.910106	0.908263	0.00184279
1.14982	0.912692	0.910831	0.00186079
1.15611	0.915241	0.913362	0.00187884
1.16239	0.917755	0.915858	0.00189694
1.16867	0.920232	0.918317	0.00191508
1.17496	0.922673	0.920739	0.00193328
1.18124	0.925077	0.923126	0.00195152
1.18752	0.927445	0.925475	0.00196982
1.19381	0.929776	0.927788	0.00198815
1.20009	0.932071	0.930065	0.00200654
1.20637	0.934329	0.932304	0.00202497
1.21265	0.93655	0.934506	0.00204344
1.21894	0.938734	0.936672	0.00206195
1.22522	0.940881	0.9388	0.00208051
1.2315	0.942991	0.940891	0.00209911
1.23779	0.945063	0.942945	0.00211775
1.24407	0.947098	0.944962	0.00213643
1.25035	0.949096	0.946941	0.00215516
1.25664	0.951057	0.948883	0.00217392
1.26292	0.952979	0.950787	0.00219271
1.2692	0.954865	0.952653	0.00221155
1.27549	0.956712	0.954482	0.00223042
1.28177	0.958522	0.956272	0.00224933
1.28805	0.960294	0.958025	0.00226828
1.29434	0.962028	0.95974	0.00228725
1.30062	0.963724	0.961417	0.00230627
1.3069	0.965382	0.963056	0.00232531
1.31319	0.967001	0.964657	0.00234439
1.31947	0.968583	0.96622	0.0023635
1.32575	0.970127	0.967744	0.00238264
1.33204	0.971632	0.96923	0.00240181
1.33832	0.973099	0.970678	0.002421
1.3446	0.974527	0.972087	0.00244023
1.35088	0.975917	0.973457	0.00245949
1.35717	0.977268	0.974789	0.00247877
1.36345	0.978581	0.976083	0.00249808
1.36973	0.979855	0.977338	0.00251741
1.37602	0.981091	0.978554	0.00253677
1.3823	0.982287	0.979731	0.00255615
1.38858	0.983445	0.98087	0.00257555
1.39487	0.984564	0.981969	0.00259498
1.40115	0.985645	0.98303	0.00261443
1.40743	0.986686	0.984052	0.0026339
1.41372	0.987688	0.985035	0.00265339
1.42	0.988652	0.985979	0.0026729
1.42628	0.989576	0.986884	0.00269243
1.43257	0.990461	0.987749	0.00271197
1.43885	0.991308	0.988576	0.00273153
1.44513	0.992115	0.989364	0.00275111
1.45142	0.992883	0.990112	0.0027707
1.4577	0.993611	0.990821	0.00279031
1.46398	0.994301	0.991491	0.00280993
1.47027	0.994951	0.992121	0.00282957
1.47655	0.995562	0.992713	0.00284922
1.48283	0.996134	0.993265	0.00286888
1.48911	0.996666	0.993777	0.00288855
1.4954	0.997159	0.994251	0.00290823
1.50168	0.997613	0.994685	0.00292792
1.50796	0.998027	0.995079	0.00294761
1.51425	0.998402	0.995434	0.00296732
1.52053	0.998737	0.99575	0.00298703
1.52681	0.999033	0.996026	0.00300675
1.5331	0.999289	0.996263	0.00302647
1.53938	0.999507	0.99646	0.0030462
1.54566	0.999684	0.996618	0.00306593
1.55195	0.999822	0.996737	0.00308567
1.55823	0.999921	0.996816	0.0031054
1.56451	0.99998	0.996855	0.00312514
1.5708	1	0.996855	0.00314488
1.57708	0.99998	0.996816	0.00316462
1.58336	0.999921	0.996737	0.00318436
1.58965	0.999822	0.996618	0.0032041
1.59593	0.999684	0.99646	0.00322383
1.60221	0.999507	0.996263	0.00324356
